name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,num_cpu_threads,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev,time_ns_min,time_ns_max
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(16,4)",0,1,0,0,0,3.0187e+07,1.24691e+06,2.92977e+07,3.28522e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(16,4)",0,1,0,0,0,2.70878e+07,190837,2.6756e+07,2.7544e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(16,8)",0,1,0,0,0,3.3534e+07,98469.2,3.34233e+07,3.37128e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(16,8)",0,1,0,0,0,6.53564e+07,1.05781e+06,6.42177e+07,6.64665e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(16,8)",0,1,0,0,0,5.19392e+07,592841,5.15067e+07,5.34206e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(16,8)",0,1,0,0,0,4.84144e+07,102079,4.81672e+07,4.85475e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(32,4)",0,1,0,0,0,8.12573e+06,11801.5,8.1055e+06,8.14512e+06
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(32,4)",0,1,0,0,0,2.2509e+07,110878,2.24122e+07,2.27906e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(32,4)",0,1,0,0,0,2.63906e+07,1.84812e+06,2.11403e+07,2.71623e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(32,4)",0,1,0,0,0,1.66614e+07,1.71167e+06,1.60548e+07,2.15305e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(32,8)",0,1,0,0,0,2.04987e+07,210980,2.03946e+07,2.10965e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,1,0,0,0,3.87562e+07,137819,3.85702e+07,3.89417e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,1,0,0,0,4.47416e+07,526273,4.40776e+07,4.5389e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,1,0,0,0,3.74393e+07,171974,3.71713e+07,3.78449e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(32,8)",0,2,0,0,0,1.21023e+07,53632.4,1.20163e+07,1.21732e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,2,0,0,0,2.15866e+07,193790,2.12906e+07,2.1911e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,2,0,0,0,2.67748e+07,94583.4,2.66321e+07,2.69305e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,2,0,0,0,2.33108e+07,83707.8,2.31611e+07,2.3407e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(2,1)",0,1,0,0,0,3.38071e+07,266147,3.35354e+07,3.43823e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(2,1)",0,1,0,0,0,3.37248e+07,94615,3.35933e+07,3.38957e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(2,1)",0,1,0,0,0,3.14941e+07,170032,3.11316e+07,3.17058e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(2,1)",0,1,0,0,0,2.96825e+07,178114,2.94869e+07,3.00939e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(4,2)",0,1,0,0,0,3.3635e+07,301396,3.34006e+07,3.4456e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(4,2)",0,1,0,0,0,6.21815e+07,1.00928e+06,6.11832e+07,6.31871e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(4,2)",0,1,0,0,0,3.13267e+07,143542,3.10621e+07,3.15357e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(4,2)",0,1,0,0,0,3.41412e+07,219449,3.39234e+07,3.46953e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(8,4)",0,1,0,0,0,3.35839e+07,146032,3.34531e+07,3.39583e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(8,4)",0,1,0,0,0,6.28078e+07,1.10171e+06,6.16738e+07,6.40831e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(8,4)",0,1,0,0,0,3.62518e+07,92689.4,3.61565e+07,3.64539e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(8,4)",0,1,0,0,0,4.0082e+07,44469.2,4.00147e+07,4.01444e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(16,4)",0,1,0,0,0,2.04322e+07,45259.4,2.03656e+07,2.04802e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(16,4)",0,1,0,0,0,3.65166e+07,69759.9,3.64327e+07,3.66726e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(16,4)",0,1,0,0,0,3.43716e+07,104731,3.42145e+07,3.4559e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(16,4)",0,1,0,0,0,2.88481e+07,224647,2.86726e+07,2.94531e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(16,8)",0,1,0,0,0,3.36477e+07,187669,3.3443e+07,3.39312e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(16,8)",0,1,0,0,0,6.58926e+07,974618,6.48906e+07,6.68996e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(16,8)",0,1,0,0,0,5.38522e+07,968407,5.33358e+07,5.65514e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(16,8)",0,1,0,0,0,5.05515e+07,248831,5.01734e+07,5.08909e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(32,4)",0,1,0,0,0,8.18346e+06,25063.3,8.13741e+06,8.20839e+06
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(32,4)",0,1,0,0,0,2.18754e+07,74377.8,2.18151e+07,2.20745e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(32,4)",0,1,0,0,0,2.61984e+07,1.95109e+06,2.06555e+07,2.69443e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(32,4)",0,1,0,0,0,1.93746e+07,1.78729e+06,1.87009e+07,2.44587e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(32,8)",0,1,0,0,0,2.0804e+07,276532,2.06217e+07,2.15086e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,1,0,0,0,3.89661e+07,627569,3.80101e+07,3.96612e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,1,0,0,0,4.77186e+07,118903,4.75636e+07,4.79555e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,1,0,0,0,4.08429e+07,106428,4.06941e+07,4.10424e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(32,8)",0,2,0,0,0,1.25654e+07,85876.1,1.23945e+07,1.26541e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,2,0,0,0,2.22971e+07,227992,2.19793e+07,2.2581e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,2,0,0,0,2.92853e+07,181670,2.90748e+07,2.95767e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,2,0,0,0,3.3467e+07,172937,3.32618e+07,3.37389e+07
