name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(4,2)",0,0,0,0,2.61911e+07,24497.2
"Xorec/iterations:1",,10,134217728,65536,"FEC(4,2)",0,0,0,0,2.72846e+07,21348.2
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(4,2)",0,0,0,0,3.06105e+07,26342
"Wirehair (MDS)/iterations:1",,10,134217728,65536,"FEC(8,4)",0,0,0,0,2.0027e+08,361779
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(8,4)",0,0,0,0,4.78076e+07,44909.7
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(8,4)",0,0,0,0,3.2335e+07,74438.9
"Xorec/iterations:1",,10,134217728,65536,"FEC(8,4)",0,0,0,0,2.72761e+07,18419.9
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(8,4)",0,0,0,0,4.28197e+07,31017.7
"Wirehair (MDS)/iterations:1",,10,134217728,65536,"FEC(16,4)",0,0,0,0,1.99735e+08,204045
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(16,4)",0,0,0,0,3.32381e+07,20342.5
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(16,4)",0,0,0,0,3.00175e+07,415388
"Xorec/iterations:1",,10,134217728,65536,"FEC(16,4)",0,0,0,0,1.97781e+07,13465.1
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(16,4)",0,0,0,0,4.02125e+07,64011.1
"Wirehair (MDS)/iterations:1",,10,134217728,65536,"FEC(16,8)",0,0,0,0,2.13835e+08,234647
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(16,8)",0,0,0,0,5.3583e+07,24360.2
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(16,8)",0,0,0,0,6.02561e+07,499635
"Xorec/iterations:1",,10,134217728,65536,"FEC(16,8)",0,0,0,0,2.73147e+07,15227.5
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(16,8)",0,0,0,0,7.21412e+07,114609
"Wirehair (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,0,0,0,1.71956e+08,264791
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,0,0,0,3.95382e+07,55166.9
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,0,0,0,1.20555e+08,105098
"Xorec/iterations:1",,10,134217728,65536,"FEC(32,8)",0,0,0,0,2.01853e+07,10690.6
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,0,0,0,7.00154e+07,239757
"Wirehair (MDS)/iterations:1",,10,134217728,65536,"FEC(32,4)",0,0,0,0,1.65491e+08,320816
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(32,4)",0,0,0,0,2.58798e+07,18622.6
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(32,4)",0,0,0,0,6.5665e+07,2.24743e+06
"Xorec/iterations:1",,10,134217728,65536,"FEC(32,4)",0,0,0,0,1.37576e+07,689029
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(32,4)",0,0,0,0,3.68839e+07,113489
"Wirehair (MDS)/iterations:1",,10,134217728,131072,"FEC(2,1)",0,0,0,0,2.70307e+08,1.35204e+06
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(2,1)",0,0,0,0,2.72833e+07,16044.9
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(2,1)",0,0,0,0,2.6407e+07,31238.5
"Xorec/iterations:1",,10,134217728,131072,"FEC(2,1)",0,0,0,0,2.72611e+07,24219.6
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(2,1)",0,0,0,0,2.4304e+07,15131.3
"Wirehair (MDS)/iterations:1",,10,134217728,131072,"FEC(4,2)",0,0,0,0,2.20747e+08,799598
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(4,2)",0,0,0,0,4.54817e+07,20507.4
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(4,2)",0,0,0,0,2.6355e+07,60877.1
"Xorec/iterations:1",,10,134217728,131072,"FEC(4,2)",0,0,0,0,2.72574e+07,14966.3
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(4,2)",0,0,0,0,3.14788e+07,19605.2
"Wirehair (MDS)/iterations:1",,10,134217728,131072,"FEC(8,4)",0,0,0,0,2.32086e+08,710448
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(8,4)",0,0,0,0,5.04739e+07,44096.6
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(8,4)",0,0,0,0,3.25372e+07,60735.9
"Xorec/iterations:1",,10,134217728,131072,"FEC(8,4)",0,0,0,0,2.72959e+07,19942.9
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(8,4)",0,0,0,0,4.74997e+07,40051.8
"Wirehair (MDS)/iterations:1",,10,134217728,131072,"FEC(16,4)",0,0,0,0,2.27365e+08,361120
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(16,4)",0,0,0,0,3.78837e+07,20229.3
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(16,4)",0,0,0,0,3.00801e+07,182901
"Xorec/iterations:1",,10,134217728,131072,"FEC(16,4)",0,0,0,0,2.017e+07,13036.6
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(16,4)",0,0,0,0,4.3638e+07,61954.6
"Wirehair (MDS)/iterations:1",,10,134217728,131072,"FEC(16,8)",0,0,0,0,2.42156e+08,470723
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(16,8)",0,0,0,0,5.6446e+07,15718.8
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(16,8)",0,0,0,0,5.84813e+07,773087
"Xorec/iterations:1",,10,134217728,131072,"FEC(16,8)",0,0,0,0,2.73276e+07,19412.9
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(16,8)",0,0,0,0,7.63387e+07,195008
"Wirehair (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,0,0,0,1.91499e+08,107998
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,0,0,0,4.38998e+07,11066.5
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,0,0,0,1.21063e+08,1.17692e+06
"Xorec/iterations:1",,10,134217728,131072,"FEC(32,8)",0,0,0,0,2.16513e+07,16128.3
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,0,0,0,7.1866e+07,235881
"Wirehair (MDS)/iterations:1",,10,134217728,131072,"FEC(32,4)",0,0,0,0,1.84435e+08,90886.5
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(32,4)",0,0,0,0,3.11572e+07,52098.3
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(32,4)",0,0,0,0,6.57501e+07,1.79962e+06
"Xorec/iterations:1",,10,134217728,131072,"FEC(32,4)",0,0,0,0,1.43744e+07,656932
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(32,4)",0,0,0,0,3.95599e+07,430673
"Wirehair (MDS)/iterations:1",,10,134217728,262144,"FEC(2,1)",0,0,0,0,3.22206e+08,1.08827e+06
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(2,1)",0,0,0,0,2.72797e+07,10389.9
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(2,1)",0,0,0,0,2.6336e+07,9039.73
